candidate_id,epsilon,embedding_precision,block_size,source_row_or_combination,combination_coefficients,recovered_p,recovered_q,recovery_valid,raw_bkz_pmf_valid,pmf_is_fixed_q_normalized,normalization_preserved_q,linf_norm_lower,linf_norm_upper,l2_norm,input_basis_hash,output_basis_hash,run_id,sd_lower,sd_upper,renyi_lower,renyi_upper,log2_renyi_minus_one_lower,log2_renyi_minus_one_upper,feasible,rejection_reason
20,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-2*row6;-2*row2,comb:-2*row0;-2*row5;-2*row6;-2*row2,4710882824417007974754320810065348053129382298 4051188430774882824117570649496374337158359804 2576456824298906986930284586067386588638291108 1211779435006575530092545825596849088967359522 421487374654203363792617369084265780096908136 108419112034288998297806848074540546894258978 20624688851416734235275407025618911741042538 2901544585042999945685081598398447395586206 301877937916102787360871778818808485078420 23227035551550244836198200666084487773226 1321650054286253584596467776962803433208 55615962182784656758990492220393319558 1730783377771653727347906068165575062 39833297480697274391519179249508746 677969391732452823376894383843812 8533637652621822874395689840172 79436224203803432862191690070 546843772921796951947151534 2783993600783852205939788,13104066718633112792504133049158226034024342186,true,false,false,true,,,2.8644278595816123e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
21,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-2*row6;-1*row2,comb:-2*row0;-2*row5;-2*row6;-1*row2,3774085480003835065069295842221208933602187938 3245576679194764796073529877856951413857525120 2064107440763325522966884959234452953583714681 970807243797565809082331344992998437462137276 337671183932329069371912314321812296237754305 86859090267047200838557775994770055216393110 16523301815167059333325878721658597288542106 2324548857644263807227367704353731029177144 241847055994999751341791628830870880005921 18608150719496414388843073711198434535495 1058829197294950550866386048236111447500 44556276000447097398916615197146836362 1386603033559504691266202157626097881 31912122471689250677558452657598820 543149666971632695318278240881642 6836654435436896631425861535900 63639685283618823365135990499 438099443381947568407232256 2230373842177282384182577,10498216528642931784539060373432070451163776533,true,false,false,true,,,2.423761642657768e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
22,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-2*row6,comb:-2*row0;-2*row5;-2*row6,2837288135590662155384270874377069814074993578 2439964927614646768029489106217528490556690436 1551758057227744059003485332401519318529138254 729835052588556088072116864389147785956915030 253854993210454774951207259559358812378600474 65299068499805403379308703914999563538527242 12421914778917384431376350417698282836041674 1747553130245527668769653810309014662768082 181816174073896715322711478842933274933422 13989265887442583941487946756312381297764 796008340303647517136304319509419461792 33496589818109538038842738173900353166 1042422689347355655184498247086620700 23990947462681226963597726065688894 408329942210812567259662097919472 5139671218251970388456033231628 47843146363434213868080290928 329355113842098184867312978 1676754083570712562425366,7892366338652750776573987697705914868303210880,true,false,false,true,,,2.0741655401363845e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
23,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-2*row6;1*row2,comb:-2*row0;-2*row5;-2*row6;1*row2,1900490791177489245699245906532930694547799218 1634353176034528739985448334578105567255855752 1039408673692162595040085705568585683474561827 488862861379546367061902383785297134451692784 170038802488580480530502204796905328519446643 43739046732563605920059631835229071860661374 8320527742667709529426822113737968383541242 1170557402846791530311939916264298296359020 121785292152793679303631328854995669860923 9370381055388753494132819801426328060033 533187483312344483406222590782727476084 22436903635771978678768861150653869970 698242345135206619102794336547143519 16069772453673203249636999473778968 273510217449992439201045954957302 3442688001067044145486204927356 32046607443249604371024591357 220610784302248801327393700 1123134324964142740668155,5286516148662569768608915021979759285442645227,true,false,false,true,,,1.8675046252038654e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
24,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-2*row6;2*row2,comb:-2*row0;-2*row5;-2*row6;2*row2,963693446764316336014220938688791575020604858 828741424454410711941407562938682643955021068 527059290156581131076686078735652048419985400 247890670170536646051687903181446482946470538 86222611766706186109797150034451844660292812 22179024965321808460810559755458580182795506 4219140706418034627477293809777653931040810 593561675448055391854226022219581929949958 61754410231690643284551178867058064788424 4751496223334923046777692846540274822302 270366626321041449676140862056035490376 11377217453434419318694984127407386774 354062000923057583021090426007666338 8148597444665179535676272881869042 138690492689172311142429811995132 1745704783882117902516376623084 16250068523064994873968891786 111866454762399417787474422 569514566357572918910944,2680665958672388760643842346253603702582079574,true,false,false,true,,,1.8522561950833876e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
25,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-1*row6;-2*row2,comb:-2*row0;-2*row5;-1*row6;-2*row2,3983067158673840518708368379001112851616566027 3425293345990996047850014962390237103248828771 2178402848276334550132144089475500155981407380 1024563558684638897821344625314433165131789246 356368982705184260468961070486033325162413656 91668721259225632119261204802899700593031123 17438243294049845893312380794255379037270267 2453265635521920185101062748199805377359590 255238804542036501521897464126058196097779 19638536118796082308158836680457394713267 1117459534166729171140254907053350997816 47023481738947765694393541567481346180 1463383125355913272107081044682467857 33679186031693632557815812688163251 573225384592281519559120690688402 7215219130903966247797228136006 67163592818587530383514328191 462358236031832483045571416 2353875885803333123676037,11079532167841111231058909686617796597544852262,true,false,false,true,,,2.496044111475485e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
26,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-1*row6;-1*row2,comb:-2*row0;-2*row5;-1*row6;-1*row2,3046269814260667609023343411156973732089371667 2619681594410878019805974190750814179947994087 1666053464740753086168744462642566520926830953 783591367475629176811130144710582513626567000 272552791983309966048256015723579841303259825 70108699491983834660012132723129208915165255 13336856257800170991362852490295064584769835 1876269908123184046643348854155089010950528 195207922620933465502817314138120591025280 15019651286742251860803709725571341475536 854638677175426137410173178326659012108 35963795556610206334319664544234862984 1119202781143764236025377134142990676 25758011022685608843855086096253325 438405659831461391500504547726232 5518235913719040004827399831734 51367053898402920886458628620 353613906491983099505652138 1800256127196763301918826,8473681977850930223093837010891641014684286609,true,false,false,true,,,2.045763814288738e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
27,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-1*row6,comb:-2*row0;-2*row5;-1*row6,2109472469847494699338318443312834612562177307 1814069842830759991761933419111391256647159403 1153704081205171622205344835809632885872254526 542619176266619455800915664106731862121344754 188736601261435671627550960961126357444105994 48548677724742037200763060643358717237299387 9235469221550496089413324186334750132269403 1299274180724447908185634960110372644541466 135177040699830429483737164150182985952781 10400766454688421413448582770685288237805 591817820184123103680091449599967026400 24904109374272646974245787520988379788 775022436931615199943673223603513495 17836836013677585129894359504343399 303585935070641263441888404764062 3821252696534113761857571527462 35570514978218311389402929049 244869576952133715965732860 1246636368590193480161615,5867831787860749215128764335165485431823720956,true,false,false,true,,,1.7023312283669592e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
28,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-1*row6;1*row2,comb:-2*row0;-2*row5;-1*row6;1*row2,1172675125434321789653293475468695493034982947 1008458091250641963717892647471968333346324719 641354697669590158241945208976699250817678099 301646985057609734790701183502881210616122508 104920410539561377206845906198672873584952163 26988655957500239741513988563588225559433519 5134082185300821187463795882374435679768971 722278453325711769727921066065656278132404 75146158778727393464657014162245380880282 5781881622634590966093455815799235000074 328996963192820069950009720873275040692 13844423191935087614171910497741896592 430842092719466163861969313064036314 9915661004669561415933632912433473 168766210309821135383272261801892 2124269479349187518887743223190 19773976058033701892347229478 136125247412284332425813582 693016609983623658404404,3261981597870568207163691659439329848963155303,true,false,false,true,,,1.5390199115319802e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
29,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-1*row6;2*row2,comb:-2*row0;-2*row5;-1*row6;2*row2,235877781021148879968268507624556373507788587 202846339670523935673851875832545410045490035 129005314134008694278545582143765615763101672 60674793848600013780486702899030559110900262 21104219817687082786140851436219389725798332 5428634190258442282264916483817733881567651 1032695149051146285514267578414121227268539 145282725926975631270207172020939911723342 15115276857624357445576864174307775807783 1162996790580760518738328860913181762343 66176106201517036219927992146583054984 2784737009597528254098033474495413396 86661748507317127780265402524559133 1994485995661537701972906320523547 33946485549001007324656118839722 427286262164261275917914918918 3977437137849092395291529907 27380917872434948885894304 139396851377053836647193,656131407880387199198618983713174266102589650,true,false,false,true,,,1.6115525479824848e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
30,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-2*row2,comb:-2*row0;-2*row5;-2*row2,3255251492930673062662415947936877650103749756 2799398261207109271582459275284099869339297738 1780348872253762113334003592883613723324523652 837347682362702265550143425032017241296218970 291250590756165157145304771887800870227919176 74918330484162265940715561531258854291803268 14251797736682957551349354562891846333497996 2004986686000840424517043898001163359132974 208599671167970215682923149433307907117138 16050036686041919780119472694830301653308 913269014047204757684042037143898562424 38431001295110874629796590914569372802 1195982872940172816866256021199360652 27525074582689990724112446126817756 468481377452110215741346997532992 5896800609186109621198766431840 54890961433371627904836966312 377872699141868014143991298 1923758170822814041412286,9054997617049109669613686324077367161065362338,true,false,false,true,,,2.2367313303293152e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
31,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;-1*row2,comb:-2*row0;-2*row5;-1*row2,2318454148517500152977390980092738530576555396 1993786509626991243538418503644676946038463054 1267999488718180649370603966050680088269947225 596375491153692544539928944428166589790996724 207434400034290862724599717125347386368765345 53358308716920468481466489451488362613937400 10150410700433282649399826258931531880997564 1427990958602104286059330003956446992723912 148568789246867179663842999445370302044639 11431151853988089332764345739944248415577 650448157055901723953960308417206576716 27371315112773315269722713891322889606 851802528728023780784552110659883471 19603899573681967010151719534907830 333661652691290087682730854570822 4199817392001183378228938127568 39094422513187018407781266741 269128369602018630604072020 1370138412216244219655075,6449147427058928661648613648351211578204796685,true,false,false,true,,,1.8008665306591953e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
32,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5,comb:-2*row0;-2*row5,1381656804104327243292366012248599411049361036 1188174758046873215494377732005254022737628370 755650105182599185407204339217746453215370798 355403299944682823529714463824315938285774478 123618209312416568303894662362893902509611514 31798286949678671022217417371717870936071532 6049023664183607747450297954971217428497132 850995231203368147601616109911730626314850 88537907325764143644762849457432696972140 6812267021934258885409218785058195177846 387627300064598690223878579690514591008 16311628930435755909648836868076406410 507622184515874744702848200120406290 11682724564673943296190992942997904 198841927930469959624114711608652 2502834174816257135259109823296 23297883593002408910725567170 160384040062169247064152742 816518653609674397897864,3843297237068747653683540972625055995344231032,true,false,false,true,,,1.4970444643425306e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
33,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;1*row2,comb:-2*row0;-2*row5;1*row2,444859459691154333607341044404460291522166676 382563006466755187450336960365831099436793686 243300721647017721443804712384812818160794371 114431108735673102519499983220465286780552232 39802018590542273883189607600440418650457683 10238265182436873562968345291947379258205664 1947636627933932845500769651010902975996700 273999503804632009143902215867014259905788 28507025404661107625682699469495091899641 2193382189880428438054091830172141940115 124806443073295656493796850963822605300 5251942748098196549574959844829923214 163441840303725708621144289580929109 3761549555665919582230266351087978 64022203169649831565498568646482 805850957631330892289281519024 7501344672817799413669867599 51639710522319863524233464 262898895003104576140653,1237447047078566645718468296898900412483665379,true,false,false,true,,,1.413164054519904e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
34,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;2*row2,comb:-2*row0;-2*row5;2*row2,491937884722018576077683923439678828005027684 423048745113362840593703811273591823864040998 269048661888563742519594914448120816893782056 126541082473336618490714497383385364724670014 44014172131332020537515447162013065208696148 11321756584804923896280726787823112419660204 2153750408315742056448758652949411476503732 302996223594104129313811678177702106503274 31523856516441928393397450518442513172858 2425502642173402009301035124713911297616 138014413918007377236284877762869380408 5807743434239362810498917178416559982 180738503908423327460559620958548072 4159625453342104131730460240821948 70797521591170296493117574315688 891132259553595350680546785248 8295194247366810083385831972 57104619017529520015685814 290720863603465245616558,1368403142911614362246604378827255170376900274,true,false,false,true,,,1.5845478255811798e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
35,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;1*row6;-2*row2,comb:-2*row0;-2*row5;1*row6;-2*row2,2527435827187505606616463516872642448590933485 2173503176423222495314903588177962635429766705 1382294896231189676535863096291727290667639924 650131806040765633278942224749601317460648694 226132198807146053821648473289568415293424696 58167939709098899762169918259618007990575413 11065352179316069209386328331528313629725725 1556707736479760663933025047802521340906358 161960537793903929843948834740557618136497 12461537253287757252080108709203208593349 709078493927680344227829167234446127032 29838520851273983565199640261657399424 928582620524432361625430997716253447 21370963133686348890409079565472261 363737370311938911923573304377582 4578382087468252994600304727674 42618330048155725426159604433 293387162251903545242411180 1493640455842294959148535,7030463066257108108168462961536937724585872414,true,false,false,true,,,2.126767376955742e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
36,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;1*row6;-1*row2,comb:-2*row0;-2*row5;1*row6;-1*row2,1590638482774332696931438549028503329063739125 1367891424843104467270862816538539712128932021 869945512695608212572463469458793655613063497 409159614831755912268727744145750665955426448 142316008085271759400943418527114931434270865 36607917941857102302920846179847516312709545 6963965143066394307436800027567999177225293 979712009081024525475311153757804974497296 101929655872800893824868684752620013063998 7842652421233926804724981754317155355618 446257636936377310497747438507754141324 18778834668936424205125763238410916228 584402276312283325543727087176776266 13449788124678325176448352973562335 228917645551118783864957161415412 2881398870283326751630476423402 26821791127971115929103904862 184642832712054161702491902 940020697235725137391324,4424612876266927100203390285810782141725306761,true,false,false,true,,,1.746004734416525e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
37,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;1*row6,comb:-2*row0;-2*row5;1*row6,653841138361159787246413581184364209536544765 562279673262986439226822044899116788828097337 357596129160026748609063842625860020558487070 168187423622746191258513263541900014450204202 58499817363397464980238363764661447575117034 15047896174615304843671774100077024634843677 2862578106816719405487271723607684724724861 402716281682288387017597259713088608088234 41898773951697857805788534764682407991499 3223767589180096357369854799431102117887 183436779945074276767665709781062155616 7719148486598864845051886215164433032 240221932100134289462023176637299085 5528613115670301462487626381652409 94097920790298655806341018453242 1184415653098400508660648119130 11025252207786506432048205291 75898503172204778162572624 386400938629155315634113,1818762686276746092238317610084626558864741108,true,false,false,true,,,1.52702136177757e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
38,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;1*row6;1*row2,comb:-2*row0;-2*row5;1*row6;1*row2,282956206052013122438611386659774909990649595 243332078317131588817218726740306134472737347 154753254375554715354335784207073614496089357 72784767586263529751701217061950637055018044 25316373358476829440466690997792036284036797 6512125592626492615577297979693467043022191 1238808929432955496462256580352629727775571 174279445716447751440116634331627758320828 18132107969405178213291615223255197081000 1395117242873734089985272155454951119844 79384077046228756962416018945629830092 3340537695738694515021990808082050164 103958412112014746619680733902178096 2392561893337722251473100210257517 40721803970521472252275124508928 512567564086525734309180185142 4771286712398103065007494280 32845826367644605377346654 167218819977414506123098,787087503713434915726755065641529023995824545,true,false,false,true,,,1.540430003552099e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
39,0.00390625000000000000000000000000,128,15,comb:-2*row0;-2*row5;1*row6;2*row2,comb:-2*row0;-2*row5;1*row6;2*row2,1219753550465186032123636354503914029517843955 1048943829897249616861259498379729057773572031 667102637911136179317735411040007249550665784 313756958795273250761915697665801288560240290 109132564080351123861171745760245520143190628 28072147359868290074826370059463958720888059 5340195965682630398411784884312944180276003 751275173115183889897830528376344124729890 78162989890508214232371765211192802153499 6014002074927564537340399110341004357575 342204934037531790692497747672321815800 14400223878076253875095867831328533360 448138756324163782701384644441655277 10313736902345745965433826802167443 175541528731341600310891267471098 2209550781271451977279008489414 20567825632582712562063193851 141590155907493988917265932 720838578583984327880309,3392937693703615923691827741367684606856390198,true,false,false,true,,,1.7809895008563094e+46,e443f5ed807a4c1c70bde82f18b6baba51d9983eb1bcf7b41400279287354b7e,2633a381c0949b56e95f3ce6207cea326c96f2cbfda63a903aea2a1ac0701d64,eps0p00390625000000_p128_b15,,,,,,,false,q_not_less_than_2^72;pmf_invalid
