parameter_set,epsilon,solver,embedding_precision,block_size,q,q_bits,power2_ceiling,absolute_gap,relative_gap,acceptance_ratio,expected_attempts,SD,RD,log2_renyi_minus_one,exact_linf_svp,heuristic_bkz,global_svp_certified,interval_post_verified,selected,status
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3708019862999469696517435135782773787211599518,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1102169673009288688552362460056618204351033865,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1503680516980892319412710215669537378509531788,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4109530706971073327377782891395692961370097441,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,6715380896961254335342855567121848544230663094,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1683485312207468135072211773242344350732109594,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,922364877782712872892860902483811232128456059,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3528215067772893880857933578209966814989021712,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,6134065257763074888823006253936122397849587365,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,8739915447753255896788078929662277980710153018,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,12013028900913148568575119519284239020695794894,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,9407178710922967560610046843558083437835229241,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,6801328520932786552644974167831927854974663588,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4195478330942605544679901492105772272114097935,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1589628140952424536714828816379616689253532282,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,9988494350121147007129896156743809584216304970,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,7382644160130965999164823481017654001355739317,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4776793970140784991199750805291498418495173664,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2170943780150603983234678129565342835634608011,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,434906409839577024730394546160812747225957642,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,7963959799329145445684672794203380147736815046,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,5358109609338964437719600118477224564876249393,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2752259419348783429754527442751068982015683740,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,146409229358602421789454767024913399155118087,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2459440960631578586175617908701242183705447566,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,5939425248537143884239449431662950711257325122,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3333575058546962876274376755936795128396759469,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,727724868556781868309304080210639545536193816,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1878125321433399139655768595515516037324371837,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4483975511423580147620841271241671620184937490,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3914890697745142322794226069122521274777835198,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1309040507754961314829153393396365691917269545,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1296809682235219693135919282329789890943296108,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3902659872225400701100991958055945473803861761,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,6508510062215581709066064633782101056664427414,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,11182418100098738965662362562845698036352226670,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,8576567910108557957697289887119542453491661017,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,5970717720118376949732217211393386870631095364,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3364867530128195941767144535667231287770529711,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,759017340138014933802071859941075704909964058,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,9157883549306737404217139200305268599872736746,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,6552033359316556396252066524579113017012171093,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3946183169326375388286993848852957434151605440,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1340332979336194380321921173126801851291039787,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1265517210653986627643151502599353731569525866,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,7133348998514735842771915837764839163393246822,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4527498808524554834806843162038683580532681169,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1921648618534373826841770486312527997672115516,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,684201571455807181123302189413627585188450137,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3290051761445988189088374865139783168049015790,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,5108814447722734281326692475224409726913756898,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2502964257732553273361619799498254144053191245,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,102885932257627734603452876227901438807374408,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2708736122247808742568525551954057021667940061,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,5314586312237989750533598227680212604528505714,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3084279896930732719881469112683980290434266974,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,478429706940551711916396436957824707573701321,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2127420483049629296048676238768330875286864332,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4733270673039810304013748914494486458147429985,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,7339120863029991311978821590220642041007995638,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,10351807299284329362749605606407157052008658446,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,7745957109294148354784532930681001469148092793,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,5140106919303967346819460254954845886287527140,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2534256729313786338854387579228690303426961487,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,71593460676394669110685096497465279433604166,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,8327272748492327801304382243866727615529168522,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,5721422558502146793339309568140572032668602869,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3115572368511965785374236892414416449808037216,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,509722178521784777409164216688260866947471563,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2096128011468396230555908459037894715913094090,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,6302738197700326239859158881326298179049678598,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3696888007710145231894086205600142596189112945,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1514812372270216784036059145852168569532018361,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4120662562260397792001131821578324152392584014,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4278203646908324678413935518785868742570188674,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1672353456918143670448862843059713159709623021,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,933496733072037337516209832666442423150942632,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3539346923062218345481282508392598006011508285,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,6145197113052399353446355184118753588872073938,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2253669096116323116968712156245439306090698750,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,352181093873857890996360519480716276769866903,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2958031283864038898961433195206871859630432556,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,5563881473854219906926505870933027442490998209,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,8169731663844400914891578546659183025351563862,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,9521196498469919759836848649968616067665090222,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,6915346308479738751871775974242460484804524569,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4309496118489557743906703298516304901943958916,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1703645928499376735941630622790149319083393263,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,902204261490804272023442052936006263777172390,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,7496661947677918198391625287428186631185600298,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4890811757687737190426552611702031048325034645,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2284961567697556182461479935975875465464468992,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,320888622292624825503592739750280117396096661,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2926738812282805833468665415476435700256662314,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,5472127396885916636946401924887757194706110374,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2866277206895735628981329249161601611845544721,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,260427016905554621016256573435446028984979068,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,2345423173084626386948816102290709553875586585,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4951273363074807394913888778016865136736152238,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,3447592846093915075501178562347327758226620450,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,841742656103734067536105886621172175366054797,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,1764107533886446940428966789104983407494510856,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
falcon,0.00390625000000000000000000000000,falcon-epsilon-bkz,128,15,4369957723876627948394039464831138990355076509,0,0,0,,,,,,,false,true,false,false,false,q_not_less_than_2^72;pmf_invalid
